utterance_id,act,scene,speaker,utterance,x,y,cluster
591,2,6,FAC.,No matter Abel .,9.404948,2.6698854,-1
592,2,6,DRV.,"And , I doe , now and then giue her a fucus ,",9.998366,6.6671805,-1
593,2,6,FAC.,"What dost thou deale , Nab ?",7.969076,6.9326334,-1
594,2,6,SVB.,"I did tell you , Captaine .",8.842597,6.5043254,-1
595,2,6,DRV.,"And physick too sometime , Sir , for which she trusts me With all her minde . Shee 's come vp here , of purpose To learne the fashion .",10.245956,7.16961,-1
596,2,6,FAC.,"Good , His match too ! on Nab.",8.001499,7.0935583,-1
597,2,6,DRV.,And she do's strangely long to know her fortune .,10.440937,7.508872,-1
598,2,6,FAC.,"Gods lid , Nab ! Send her to the Doctor , hether .",9.765574,7.05917,-1
599,2,6,DRV.,"Yes , I haue spoke to her of his Worship , already : But shee 's afrayd , it will be blowne abroad And hurt her Marriage .",10.260938,7.479121,-1
600,2,6,FAC.,"Hurt it ? 'T is the way To heale it , if'twere hurt ; to make it more Follow'd and sought : Nab , thou shalt tell her this . Shee 'll be more knowne , more talk'd of , and your Widowes Are ne'er of any price till they be famous ; Their Honour is their multitude of Sutors . Send her , it may be thy good fortune . What ? Thou dost not know .",10.441178,6.975379,-1
601,2,6,DRV.,"No , Sir , shee 'll neuer mary Vnder a Knight . Her brother has made a Vow .",10.581659,7.8442874,-1
602,2,6,FAC.,"What , and dost thou despayre , my little Nab , Knowing , what the Doctor has set downe for thee , And seeing so many , o' the Citie , dub'd ? One Glasse o' thy water , with a Madame I know Will haue it done Nab. What 's her brother ? a Knight ?",9.796101,6.1466246,-1
603,2,6,DRV.,"No , Sir , A Gentleman , newly , warme in ' his land , Sir , Scarse cold in his one and twenty ; that do's gouerne His Sister , here : and is a Man himselfe Of some three thousand a yeere , and is come vp To learne to quarrell , and to liue by his wittes , And will goe downe againe , and dye i' the Countrey .",9.177204,5.2741,-1
604,2,6,FAC.,How ! to quarrell ?,9.835684,5.4764094,-1
605,2,6,DRV.,"Yes , Sir , to carry Quarrells , As Gallants doe , and manage 'hem , by line .",10.069059,5.2301593,-1
606,2,6,FAC.,"'Slid Nab. The Doctor is the onely man In Christendome for him . He has made a Table , With Mathematicall demonstrations , Touching the Art of Quarrells . He will giue him An Instrument to quarrell by . Goe , bring 'hem , both ; Him , and his Sister . And , for thee , with her The Doctor happ'ly may perswade . Goe to . â€› Shalt giue his Worship , a new Damaske suite Vpon the premisses .",9.9048,5.8247147,-1
607,2,6,SVB.,O good Captaine .,8.827763,6.4680896,-1
608,2,6,FAC.,"He shall , He is the honestest fellow , Doctor . Say not , No offers , bring the Damaske , and the Parties .",9.624081,5.709597,-1
609,2,6,DRV.,"I 'll try my power , Sir .",6.8128514,6.0468283,-1
610,2,6,FAC.,"And thy will too , Nab.",7.9096932,6.904987,-1
611,2,6,SVB.,'T is good Tobacco this ! What is 't an ounce ?,9.889384,3.2331948,-1
612,2,6,FAC.,"Hee 'll send you a pound , Doctor .",9.266913,6.03618,-1
613,2,6,SVB.,"O , no :",4.9967937,5.5665703,-1
614,2,6,FAC.,"Hee will do 't . It is the gooddest soule . Abell about it . ( Thou shalt know more anone . Away , be gone . ) A miserable Rogue , and liues with Cheese , And has the wormes . That was the cause indeed Why he came now . He dealt with me , in priuate , To get a med'cine for 'hem .",9.75134,3.7318404,-1
615,2,6,SVB.,"And shall , Sir . This workes .",6.8885508,6.2382636,-1
616,2,6,FAC.,"A wife , a wife , for one on' vs , my deare Subtle : Wee 'll eene draw lots , and he , that fayles , shall haue The more in goods , the other has in tayle .",10.516233,5.9258933,-1
617,2,6,SVB.,Rather the lesse . For she may be so light She may want graynes .,10.524954,6.2978153,-1
618,2,6,FAC.,"I , or be such a burden , A man would scarse endure her , for the whole .",10.141716,7.2081165,-1
619,2,6,SVB.,"Faith , best let 's see her first , and then determine .",12.136164,6.5647388,-1
620,2,6,FAC.,Content . But Doll must ha' no breath on 't .,10.373052,6.4432893,-1
621,2,6,SVB.,"Mum. Away , you to your Surly yonder , Catch him .",9.358184,4.700466,-1
622,2,6,FAC.,'Pray God I ha'not stayd too long .,6.9246864,6.984236,-1
623,2,6,SVB.,I feare it .,7.585872,5.9211335,-1
624,3,1,ANA.,"In pure zeale , I doe not like the man : He is a Heathen . And speakes the language of Canaan , truely .",10.304876,5.0345306,-1
625,3,1,TRI.,"I thinke him a prophane person , indeed .",10.204568,5.529772,-1
626,3,1,ANA.,"He beares The visible marke of the beast , in his forehead . And for his Stone , it is a worke of darknesse , And , with Philosophie , blinds the eyes of man .",10.79098,4.5707397,-1
627,3,1,TRI.,"Good Brother , we must bend vnto all meanes , That may giue furtherance , to the holy cause .",11.878199,4.8338947,-1
628,3,1,ANA.,Which his cannot : The sanctified cause Should haue a sanctified course .,11.07912,4.551119,-1
629,3,1,TRI.,"Not alwaies necessary . The Children of perdition are , oft times , Made instruments euen of the greatest workes . Beside , we should giue somewhat to mans nature , The place he liues in , still about the Fire , And fume of Mettalls , that intoxicate The brayne of Man , and make him prone to passion . Where haue you greater Atheists , then your Cookes ? Or more prophane , or cholerick then your Glasse-men ? More Antichristian then your Bell-founders ? What makes the Diuell so diuelish , I would aske you , Sathan , our common enemy , but his being Perpetually about the fire , and boyling Brâ—stone , and Arsnike ? We must giue , I say , Vnto the motiues , and the stirrers vp Of humors in the blood . It may be so . When as the Worke is done , the Stone is made , This heate of his may turne into a zeale , And stand vp for the beauteous discipline , Against the menstruous cloth , and ragg of Rome . We must awayt his calling , and the comming Of the good Spirit . You did fault , t' vpbraid him With the Brethrens blessing of Heidelberg , waighing What neede we haue , to hasten on the Worke , For the restoring of the silenc'd Saints , Which ne'er will be , but by the Philosophers Stone . And , so a learned Elder , one of Scotland , Assur'd me ; Aurum potabile being The onely med'cine , for the ciuill Magistrate , T' incline him to a feeling of the cause : And must be dayly vs'd , in the disease .",11.583777,4.570272,-1
630,3,1,ANA.,"I haue not aedified more , truely , by man ; Not , since the beautifull light , first , shone on mee : And I am sad my zeale hath so offended .",11.058603,5.1234703,-1
631,3,1,TRI.,"Let vs call on him , then .",8.589669,6.7853904,-1
632,3,1,ANA.,The motion 's good . And of the Spirit ; I will knock first : Peace be within .,7.9093146,7.500937,-1
633,3,2,TRI.,"Sir , be appeased , Hee is come to humble Himselfe in Spirit , and to aske your patience , If too much zeale hath carried him , aside , From the due path .",10.176528,5.2447195,-1
634,3,2,SVB.,"Why , this doth qualefie .",10.034755,4.4474316,-1
635,3,2,TRI.,"The Brethren had no purpose , verely , To giue you the least greeuance : but are ready To lend their willing hands , to any proiect The Spirit , and you direct .",12.22477,4.9689565,-1
636,3,2,SVB.,This qualefies more .,6.4277716,4.8634996,-1
637,3,2,TRI.,"And , for the Orphanes goods , let them be valew'd , Or what is needfull , else , to the holy Worke , It shall be numbred : Here , by me , the Saints Throw downe their purse before you .",12.231798,4.6078973,-1
638,3,2,SVB.,"This qualifies , most . Why , thus it should be , now you vnderstand . Haue I discoursed so vnto you , of our Stone ? And , of the good that it shall bring your cause ? Shew'd you ( beside the mayne of hiring forces Abroad , drawing the Hollanders , your friends , From the' Indies , to serue you , with all their Fleete ) That euen the med'cinall vse shall make you a faction , And party in the Realme . As , put the case , That some great Man , in state , he haue the Gout , Why you but send three droppes of your Elixir , You help him straight : There you haue made a Friend . Another has the Palsey , or the Dropsie , He takes of your incombustible stuffe , Hee 's yong againe : There you haue made a Friend . A Lady , that is past the feate of body , Though not of minde , and hath her face decay'd Beyond all cure of painting ; you restore With the Oyle of Talck : There you haue made a Friend . And all her friends . A Lord , that is a Leper , A Knight , that has the bone-ache , or a Squire That hath both these , you make 'hem smooth , and sound , With a bare fricace of your med'cine : Still , You increase your Friends .",11.251928,4.5534797,-1
639,3,2,TRI.,"I , 't is very praegnant .",6.238825,6.125152,-1
640,3,2,SVB.,"And , then , the turning of this Lawyers pewter To plate , at Christ-masse .",11.839647,4.8376975,-1
641,3,2,ANA.,"Christ-tide , I pray you .",6.937457,7.02998,-1
642,3,2,SVB.,"Yet , Ananias ?",9.809741,1.8724034,-1
643,3,2,ANA.,I haue done .,7.0540767,5.554375,-1
644,3,2,SVB.,"Or changing His parcell guilt , to massy Gold . You cannot But raise you Friends . With all , to be of power To pay an armie , in the field ; to buy The King of France , out of his Realmes ; or Spaine , Out of his Indies : What can you not doe , Against Lords Spirituall , or Temporall , That shall oppone you ?",11.249392,4.4928412,-1
645,3,2,TRI.,"Verely , 't is true . We may be temporall Lords , our selues , I take it .",10.680543,5.2823224,-1
646,3,2,SVB.,"You may be any thing , and leaue of to make Long-winded exercises : or suck vp , Your ha , and hum , in a tune . I not deny , But such as are not graced , in a State , May , for their endes , be aduerse in Religion , And get a tune , to call the flocke together : For ( to say sooth ) a tune do's much , with women , And other phlegmatick people , It is your Bell.",11.552263,4.7853622,-1
647,3,2,ANA.,"Bells are prophane , a tune may be religious .",11.483675,4.733769,-1
648,3,2,SVB.,"No warning with you ? Then , farewell my patience . 'Slight , it shall downe : I will not be thus tortur'd .",10.463736,5.2700925,-1
649,3,2,TRI.,"I pray you , Sir .",6.8454905,6.955843,-1
650,3,2,SVB.,All shall perish . I haue spoke it .,11.683377,5.27062,-1
651,3,2,TRI.,"Let me finde grace , Sir , in your eyes ; The man He stands corrected : neither did his zeale ( But as your selfe ) allow a tune , some-where . Which , now , being to'ard the Stone , we shall not need .",10.99046,4.6930933,-1
652,3,2,SVB.,"No , nor your holy vizard , to winne Widdowes To giue you Legacies ; or make zealous Wiues To rob their Husbands , for the common cause ; Nor take the start of Bandes , broke but one day , And say , they were forfeited , by prouidence . Nor shall you neede , ore night , to eate huge meales , To celebrate your next dayes fast the better : The whilst the Brethren , and the Sisters , humbled , Abate the stiffenesse of the flesh ; Nor cast Before your hungry hearers , scrupulous bones , As whether a Christian may hawke , or hunt ; Or whether , Matrons , of the holy Assembly , May lay their haire out , or weare doublets , Or haue that Idol Starch , about their linnen .",11.934304,4.7962513,-1
653,3,2,ANA.,It is indeed an Idoll,10.701162,5.779118,-1
654,3,2,TRI.,"Minde him not , Sir . I doe command thee , Spirit ( of zeale , but trouble ) To peace within him . Pray you Sir , goe on .",10.024633,5.197888,-1
655,3,2,SVB.,"Nor shall you need to libell 'gainst the Prelates , And shorten so your eares , against the hearing Of the next wire-drawne Grace . Nor , of necessitie , Rayle against playes , to please the Alderman , Whose dayly Custard you deuoure Nor lie With zealous rage , till you are hoarse . Not one Of these so singular artes . Nor call your selues , By names of Tribulation , Persecution , Restraint , Long-Patience , and such like , affected By the whole Family , or Wood of you , Onely for glory , and to catch the eare Of the Disciple .",11.533977,4.7005453,-1
656,3,2,TRI.,"Truely , Sir , they are Wayes , that the Godly Brethren haue inuented , For propagation of the holy cause , As very notable meanes ; and whereby , also , Themselues grow soone , and profitably famous .",12.083595,4.8436785,-1
657,3,2,SVB.,"O , but the Stone , all 's idle to 'it ! nothing ! The art of Angels , Natures miracle , The diuine secret , that doth flye in clouds , From East to West : and whose Tradition Is not from men but spirits .",10.776924,4.8583813,-1
658,3,2,ANA.,I hate Traditions . I doe not trust 'hem .,8.430004,3.640462,-1
659,3,2,TRI.,Peace .,7.831888,7.4526744,-1
660,3,2,ANA.,"They are Popish , all . I will not peace . I will not â€”",8.214662,7.8477893,-1
661,3,2,TRI.,Ananias .,9.831915,1.9054431,-1
662,3,2,ANA.,"Please the prophane , to greeue the godly . I may not .",10.511872,5.5376687,-1
663,3,2,SVB.,"Well , Ananias , thou shalt ouercome .",9.823941,1.9029475,-1
664,3,2,TRI.,"It is an ignorant zeale , that haunts him , Sir . But truely , else , a very faithfull Brother ; A Botcher : and a man , by reuelation , That hath a competent knowledge of the Truth .",10.063667,5.1138477,-1
665,3,2,SVB.,"Has he a competent summe , there , i' the bagg , To buy the goods , within ? I am made Guardian , And must , for Charitie , and Conscience sake , Now , see the most be made , for my poore Orphane . Though I desire the Brethren , too , good Gayners . There , they are , within . When you haue view'd , & bought 'hem , And tane the Inuentory of what they are , They' are ready for proiection ; there 's no more To doe ; Cast on the med'cine : So much Siluer As there is Tinne there , so much Gold as Brasse , I 'll gi' it you in , by waight .",11.783689,4.5047293,-1
666,3,2,TRI.,"But how long time , Sir , must the Saints expect , yet ?",12.39377,4.7648335,-1
667,3,2,SVB.,"Let me see , How 's the Moone , now ? Eight , nine , ten dayes hence He will be Siluer potate ; then , three dayes , Before he citronise : some fifteene dayes , The Magisterium will be perfected .",11.286177,3.671503,-1
668,3,2,ANA.,"About the second day , of the third weeke , In the ninth Month ?",8.250606,6.615446,-1
669,3,2,SVB.,Yes my good Ananias .,9.848077,1.8242583,-1
670,3,2,TRI.,"What will the Orphanes goods arise to , thinke you ?",12.222038,4.518113,-1
671,3,2,SVB.,"Some hundred Markes ; as much as fill'd three Carres , Vnladed now : you shall make sixe millions of 'hem . But I must ha'more coales laid in .",11.191352,3.3128788,-1
672,3,2,TRI.,How !,4.240328,4.130276,-1
673,3,2,SVB.,"Another load , And then we ha' finish'd . We must now encrease Our fire to Ignis ardens , we are past Fimus equinus , Balnei , Cineris , And all those lenter heates . If the holy Purse Should , with this draught , fall low , and that the Saints Doe need a present summe ; I haue trick To melt the Pewter , you shall buy now , instantly , And , with a tincture , make you as good ` Dutch Dollers , As any are in Holland",11.661032,4.0652447,-1
674,3,2,TRI.,Can you so ?,4.8613763,4.7551074,-1
675,3,2,SVB.,"I , and shall bide the third examination .",10.2792015,5.5585594,-1
676,3,2,ANA.,It will be ioyfull tidings to the Brethren .,12.251834,5.215031,-1
677,3,2,SVB.,"But you must cary it , secret",7.6672263,6.728386,-1
678,3,2,TRI.,"I , but stay This act of coyning , is it lawfull ?",10.907317,6.0403895,-1
679,3,2,ANA.,"Lawfull ? We know no Magistrate Or , if we did , This 's forraine coyne .",10.923401,6.028986,-1
680,3,2,SVB.,"It is no coyning , Sir . It is but casting ,",10.906453,6.012267,-1
681,3,2,TRI.,Ha ? you distinguish well . Casting of money may be lawfull .,10.898439,6.1382995,-1
682,3,2,ANA.,"'T is , Sir .",6.0780935,6.0423603,-1
683,3,2,TRI.,"Truely , I take it so .",5.6584444,5.2706976,-1
684,3,2,SVB.,"There is no scruple Sir , to be made of it ; beleeue Ananias . This case of conscience he is studied in .",10.859322,4.3062634,-1
685,3,2,TRI.,"I 'll make a question of it , to the Brethren .",12.264447,5.0863614,-1
686,3,2,ANA.,"The Brethren shall approue it lawfull , doubt not . Where shall 't be done ?",12.211868,5.159872,-1
687,3,2,SVB.,"For that wee 'l talke , anone . There 's some to speake with me . Goe in , I pray you , And viewe the parcels . That 's the Inuentory . I 'll come to you straight . Who is it ? Face ? Appeare .",9.730093,4.8617964,-1
688,3,3,FAC.,Good poxe . Yon'd costiue Cheater Neuer came on .,11.144851,7.8328424,-1
689,3,3,SVB.,How then ?,4.420452,4.289471,-1
690,3,3,FAC.,"I ha' walkd the round , Till now , and no such thing .",7.903786,6.018808,-1
691,3,3,SVB.,And ha' you quit him ?,8.559726,5.4973783,-1
692,3,3,FAC.,"Quit him ? and Hell would quit him too , he were happy . 'Slight would you haue me stalke like a Mill-Iade , All day , for one , that will not yeeld vs Graynes ? I know him of old .",8.515164,5.491471,-1
